Chapter	Text_no	Hymn
18	6	O fair one! The sandal paste on my body appears to me like a poison, this garland is like a serpent and the moon's rays seem like a fire.
18	7	O companion! My mind gets not rest anywhere, in palaces, gardens, in lakes, in hills, at any time, during the day or night; all the enjoyable things have assumed now contrary aspects and are paining me.
18	8	The bedding, betel leaves, music, singing, and dancing, all now fail to give me satisfaction and peace.
18	9	O companion! I would have gone to-day where is residing that deceiver; but I fear for my father as well for the honour of my family.
18	10	My father is not yet declaring the svayamvara for my marriage. What shall I do? Had he given me in marriage to that Sudars’an, I would have allowed him embrace me and satisfy his passions to-day!
18	11	O friend! look at the strange ideas of the Creator! There are hundreds of kings today who are influential and I do not consider them beautiful; and that King's son is exiled from his kingdom and yet he has stolen away my heart.”
18	12	Vyâsa said :-- Thus that King's son, Sudars’ana, though helpless, and living in a forest on roots and fruits, deprived of wealth, power, and army, began to reign in the heart of that princess.
18	13-14	S’as’ikalâ, too, began to recite slowly the root mantra of Sarasvatî and therefore her love towards this prince held out signs of success.Once engaged in meditation on that excellent root mantra on Kâma, and, while repeatedly reciting it mentally, he got in a dream the vision of that Ever Full, the World Mother Ambikâ, that cannot be expressed in words, the Vaisnavî S’akti and capable to bestow all wealth and property.
18	15-16	At this time the King of Nisâdas, the lord of S’rimgaverpur came to the hermitage and presented an excellent chariot together with all other necessary things. This chariot was drawn by four horses, decorated with nice flags and was endowed with the prospect of getting victory everywhere; thinking it thus a befitting present to be given to the King, he gave it to Sudars’ana.
18	17	Sudars'ana, too, accepted the offer of a friend and worshipped him well in return, with roots and fruits of the forest.
18	18-19	The lord of the Nisâdas, thus worshipped as a guest, went away. The Munis and ascetics then began to address Sudars'ana, with fondness “O son of the king! Don't be anxious and restless; within a very short time, you will get your kingdom, no doubt, by your own good luck and prowess.
18	20	O one attached to one’s vows! The Goddess that enchants the whole universe, the Giver of boons, S’rî Ambikâ, has been pleased with you; assistance is also rendered well to you; therefore do not trouble yourself with contrary thoughts any more.”
18	21	The Munis, who have taken vows, addressed Manoramâ also “Your son will soon become the lord of the world; you need not care any more.”
18	22	Then the lean and thin Manoramâ, hearing the Muni's words said “O Brâhmanas! Let your âsiss (words of benedictions) be justified with success. What wonder that a kingdom be obtained by the good will of the Sâdhus!
18	23	There is no force, no minister, no help, no property; how, under what combinations, can then my son get kingship?
18	24	You are the best of the knowers of mantrams; due to the influence of your good will, my son will surely be a king; there is no doubt in this.”
18	25	Vyâsa said :-- Wherever that intelligent Sudars'ana used to go on his chariot, there he seemed by his own prowess, as if he were surrounded by a whole army consisting of
18	109	,
18	350	foot,
18	65	,
18	610	horse,
18	21	,
18	870	chariots and
18	21	,
18	870	elephants.
18	26	This is the influence of the seed mantra; it is not an ordinary acquisition. It is because Sudars’ana, with gladness and one-pointedness of his mind, meditated on his seed mantra, that he acquired the above powers; there is no doubt in this.
18	27	Becoming pure and peaceful, whoever gets this wonderul seed mantra from a true spiritual guide and meditates on it incessantly, is destined certainly to attain all desires.
18	28	O best of kings! There is no such thing either in the heavens above or in the worlds below, that a man won’t get, when the Supreme Goddess becomes pleased.
18	29	Those are certainly very unfortunate and of dull intellect, who cannot place their faith on the worship of this Goddess and consequently suffer incessantly all sorts of troubles.
18	30	O best of the Kurus! At the beginning of the creation, this Ambâ Devî was the Mother of all the Gods, and is therefore known as the First Mother.
18	31	She is practically seen in this world in the shape of Buddhi (iutellgence), Kîrti (fame), Dhrîti (fortitude), Laksmî (Goddess of wealth), S’akti (the Force), S’raddhâ (Faith), Mati (Intellect), Smriti (memory), etc.
18	32	It is only the deluded souls that do not realise the nature of the Devî; it is only those, whose hearts are destroyed by the glare of false argument, that do not worship this All-auspicious Goddess of the Universe.
18	33-34	O king! Brahmâ, Visnu, S’ambhu, Indra, Varuna, Yama, Vâyû, Agni, Kuvera, Vis'vakarmâ, Pûsâ, Bhaga, the two Asvins, Âdityas, Vasus, Rudras, Vis'vedevas, Maruts, all worship the Supreme Deity of Creation, Preservation and Dissolution.
18	35	Who is there amongst tho wise that does not serve this Highest Energy? The real nature of that Auspicious Goddess, the Bestower all desires, Sudars’ana came to know very well.
18	36	She is the Real Essence, Brahmâ, very rarely realised; She is the Higher Vidyâ and the Lower Vidyâ (Avidyâ) and She is the vital energy, the Mukhya Prâna, of the best of the Yogis, who are desirous of liberation.
18	37	O king! What individual is there that is able to realise the nature of Pramâtmâ (the Highest Universal Self) without having recourse to Her, Who is manifesting this universal consciousness, by bringing into existence these Sâtvik, Râjasik, and Tâmasik creations.
18	38	Sudars'ana, though he dwelt in the forest, realised a greater happiness than that in obtaining the sovereignty of a kingdom, by constantly meditating on that Goddess.
18	39	S’as’ikalâ, too, being too much oppressed with the arrows of love, any how remained with her soul in her body, having had to be always cared for her health in various ways by her attendants.
